"Id","SalePrice"
2849,198381.992420254
2850,282140.412490384
2851,214593.524073824
2852,230630.787607247
2853,231137.436702284
2854,137631.170202073
2855,203593.766693715
2856,194170.881856104
2857,178873.942010031
2858,204384.185820366
2859,107490.64063744
2860,137453.825879275
2861,126769.44722158
2862,192204.62744552
2863,120473.448938517
2864,253003.137086626
2865,143237.836509359
2866,140252.401558666
2867,104141.075668751
2868,93306.3360780058
2869,100470.481931311
2870,118669.45080678
2871,88131.9854835322
2872,49174.4894489726
2873,100487.009766981
2874,141896.782303577
2875,111398.648051945
2876,169022.566924551
2877,153025.309513085
2878,179118.109366599
2879,140701.917466002
2880,105230.107860524
2881,162767.949673491
2882,179152.558417734
2883,195428.915064978
2884,200809.644921181
2885,190513.500496666
2886,241329.554069748
2887,94084.6055389568
2888,137887.628666353
2889,51522.294120102
2890,86175.0608573013
2891,138233.021651102
2892,38851.6966757246
2893,87323.7697908917
2894,60308.410004157
2895,322271.027980132
2896,280294.197893765
2897,216701.592819827
2898,141480.258979127
2899,204195.280084816
2900,163211.308411263
2901,224166.55146935
2902,189370.110456616
2903,323804.781404276
2904,352994.688075339
2905,93819.2496505256
2906,205592.727564087
2907,106355.087644877
2908,130945.845228055
2909,133344.693047794
2910,74469.849620378
2911,83301.9363963438
2912,144377.935763109
2913,79394.1103270222
2914,70838.4361597121
2915,87981.05758219
2916,77557.6402840909
2917,177218.306871894
2918,109440.757316833
2919,224081.800422869
